track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
vierratale-semua_tentangmu,pre-chorus,Am,vi,40.263401361,42.60861678,-548.64496,122.99812,68.91387,43.2576,31.70386,22.3377,15.158343,8.541058,2.5694945,1.9388095,4.3339405,0.970718,-2.6626756,59.312954,51.8861,22.178846,13.155759,8.754127,6.297488,5.5962205,4.5201554,3.162847,3.5086365,3.4418578,4.7842255,4.8945603
vierratale-semua_tentangmu,pre-chorus,F,IV,42.60861678,47.275827664,-713.695,110.937904,8.3214,7.2340803,-0.41566056,11.410096,2.7884338,-1.8992158,2.6217787,3.9856114,3.144486,-1.2310388,-5.608176,26.667965,9.416317,6.017674,7.2142353,5.395369,5.061515,4.49876,5.6970067,4.237137,4.165048,6.073419,4.9504385,3.7685308
vierratale-semua_tentangmu,pre-chorus,G,V,47.275827664,49.737142857,-711.671,109.36583,16.665007,14.334373,-0.14449948,6.2252855,2.3384016,1.7082484,-2.2744017,1.7686782,4.460762,-3.395124,-3.3416395,31.304823,11.06423,10.935032,12.329662,9.741759,6.0607657,5.000499,4.4169073,4.972043,4.8117247,5.1939178,4.7145023,3.9399297
vierratale-semua_tentangmu,pre-chorus,Am,vi,49.737142857,52.012698413,-679.70215,103.30055,7.8609266,17.81371,7.341173,9.167851,0.11068924,0.9294032,-2.4291747,0.9630216,3.3793068,-2.1153705,1.1055536,26.67248,7.3921003,8.580107,6.3652573,7.1051044,6.07922,5.387758,4.6155715,4.692665,5.557694,4.759612,4.367189,3.6863003
vierratale-semua_tentangmu,pre-chorus,F,IV,52.012698413,54.218594104,-626.8121,153.99774,53.238144,48.98515,37.427544,30.257242,25.512585,19.937782,12.763517,7.0819883,8.420481,2.4470656,-1.0286367,29.653418,22.02998,22.121138,16.93365,16.645584,11.094807,11.909267,10.083501,6.1118093,5.5762877,4.297459,5.532588,6.539291
vierratale-semua_tentangmu,pre-chorus,G,V,54.218594104,59.071564626,-531.7792,141.4393,73.49592,45.046074,34.90785,25.312496,18.953802,10.150243,1.6374228,1.7187166,3.323631,-1.4750332,-6.05016,46.2043,25.84126,10.96364,9.230408,7.1241136,4.9262857,5.237205,6.23931,5.5397043,4.2356687,4.443172,4.543198,5.2429867
vierratale-semua_tentangmu,chorus,F,IV,59.071564626,60.023582766,-465.56378,170.08688,70.305275,57.389233,47.77391,35.268806,29.393272,17.9543,9.425466,3.9029176,-1.9298643,-5.4934154,-3.9784575,70.2447,16.126665,12.371658,8.097117,8.057784,6.6510787,7.37419,7.201426,3.9969509,3.6300151,2.993409,3.150088,4.004082
vierratale-semua_tentangmu,chorus,G,V,60.023582766,61.277460317,-508.20297,172.43687,63.036694,44.981796,36.330116,27.835516,20.227407,7.790057,0.88279325,-3.9059672,-5.473661,-6.5396256,-8.024015,49.249172,16.642159,10.506521,7.838942,8.14094,5.298369,5.2032437,5.6520367,5.807714,5.6925535,4.7023883,3.3896496,5.1849003
vierratale-semua_tentangmu,chorus,Am,vi,61.277460317,62.368798186,-522.7456,180.40205,74.03367,57.40733,43.957592,28.470171,22.809013,12.137143,-1.9186335,-4.868292,-0.03157397,-7.96022,-11.0711775,20.794065,12.944916,8.034556,5.1553473,5.6986513,3.6538594,4.2699437,4.57823,5.667703,6.2636685,4.3355656,4.1988773,3.4470117
vierratale-semua_tentangmu,chorus,Em,iii,62.368798186,63.553015873,-497.38013,165.30295,78.6484,52.73097,44.067226,32.36962,26.328163,20.68411,12.8567095,9.432703,7.6762247,0.19393805,-3.6381564,35.1215,24.280718,8.739007,5.317632,9.183143,9.528737,9.974285,7.3314214,4.6186204,4.498423,2.9881625,4.0235896,4.0720296
vierratale-semua_tentangmu,chorus,F,IV,63.553015873,64.690793651,-486.42212,171.9453,67.406075,54.525517,48.0717,31.908258,27.028484,21.281382,11.686555,6.316705,3.6710827,-2.4351194,-5.3365,35.869907,20.102617,9.284604,8.767529,8.894273,8.28385,7.227748,6.1242642,5.3286443,5.546566,5.186176,6.4384136,4.9822683
