track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
st12-jangan_pernah_berubah,verse,F,I,31.672018141,34.806712018,-407.1512,183.38504,-57.96033,20.388443,32.70882,1.9844351,-10.571564,-17.490229,-18.290268,-21.359419,-10.650142,-8.419674,-24.80904,34.54715,12.187584,19.94741,11.125673,10.091643,6.8184824,5.7877097,7.2169585,8.015994,6.1340203,5.8702254,5.735264,5.9861517,0.3473938,0.09621889,0.06536841,0.095855944,0.11955712,0.6270812,0.070841804,0.07812741,0.14010938,0.90143895,0.13576013,0.08921601,0.3176603,0.046994276,0.04035058,0.041949295,0.07650356,0.22903605,0.062473733,0.047582816,0.13694431,0.20874387,0.0761515,0.074053995
st12-jangan_pernah_berubah,verse,Gm,ii,34.806712018,37.918185941,-392.63535,193.43419,-82.70724,25.150936,28.744625,-0.5450814,-6.4531393,-6.788323,-8.294576,-26.377438,-22.537949,-15.411625,-15.230928,40.162903,11.50405,18.317863,12.815424,12.313858,7.0998755,6.7807746,8.533365,5.556399,4.948904,6.417063,5.163801,6.503072,0.09401417,0.112058006,0.71341765,0.09063945,0.093566164,0.12958905,0.13929175,0.8976235,0.12929289,0.3022395,0.36526972,0.18718733,0.05238163,0.06993226,0.2923429,0.07163188,0.05326467,0.07184264,0.092343666,0.15126482,0.15390007,0.15890187,0.24324623,0.06990804
st12-jangan_pernah_berubah,verse,A,III,37.918185941,44.048253968,-467.69946,170.92586,-31.076523,19.93002,29.118963,2.9495256,-7.3760242,-5.163066,-10.593022,-25.304752,-14.34839,-4.5783844,-9.8487015,101.786545,33.781616,51.017693,14.308105,11.002008,10.122848,10.096787,8.261231,6.874214,10.111338,10.527371,8.275867,7.1863112,0.10392395,0.5517797,0.27594134,0.098481245,0.4861912,0.1298207,0.08510339,0.100951515,0.17223398,0.90032786,0.12486283,0.15079486,0.059998594,0.36902976,0.2578653,0.057843942,0.24385606,0.100787625,0.06655521,0.0861108,0.10244038,0.2058116,0.09012494,0.1112707
st12-jangan_pernah_berubah,verse,Dm,vi,44.048253968,47.25260771,-404.9569,175.96849,-39.59766,37.340935,29.93293,18.104414,-2.5751898,1.3765004,-4.4444304,-13.792704,0.81449723,4.5997458,-8.292052,56.38198,14.693159,22.255653,12.576455,9.6061125,8.54458,5.9281335,9.30712,7.35368,6.7601805,5.775303,5.7153726,5.441542,0.1156969,0.21366654,0.575582,0.19877042,0.19731319,0.42349026,0.13704361,0.14537792,0.17576705,0.97794896,0.21464111,0.16051619,0.0467024,0.11965036,0.27444962,0.09681972,0.08149952,0.2328857,0.057057273,0.070763834,0.0905405,0.061394412,0.18626304,0.087792
st12-jangan_pernah_berubah,verse,Am,iii,47.25260771,50.340861678,-452.92264,161.75655,-72.76516,41.479477,22.455101,3.631681,-11.152213,-1.4068375,-1.516458,-18.705135,-10.375208,-0.352364,-9.178599,37.316887,15.547419,21.973757,16.572226,12.1604595,10.480023,5.892799,8.580378,5.1674533,6.2656355,8.179377,5.7857823,6.729931,0.24203761,0.20919733,0.29672685,0.16886413,0.9681481,0.20971864,0.13177887,0.19182372,0.29646772,0.5373414,0.23219956,0.30173936,0.1046288,0.08530387,0.12469246,0.06780077,0.09220346,0.18106419,0.09493066,0.14529093,0.10345435,0.28580886,0.23282087,0.11580081
st12-jangan_pernah_berubah,verse,Gm,ii,50.340861678,53.49877551,-348.33856,183.7262,-22.856089,28.894306,37.035294,17.754387,3.393253,12.746427,10.331194,-4.898182,3.759187,0.72643596,-1.9372897,36.52536,16.86264,19.126493,13.539681,7.2537994,6.241815,6.307543,4.5824943,6.5748496,5.802885,6.1031895,5.7638984,4.625267,0.082215235,0.08296876,0.15273641,0.06391856,0.093507044,0.108801916,0.085352145,0.22341348,0.092243634,0.22226083,0.996858,0.17531069,0.053540416,0.07037881,0.07230306,0.06285743,0.1218938,0.06450811,0.06586012,0.08636873,0.0845995,0.15744554,0.024670105,0.11553308
st12-jangan_pernah_berubah,verse,Dm,vi,53.49877551,56.587029478,-387.6993,181.40518,-47.262794,39.00578,32.668827,12.118862,0.8009309,-9.282903,-12.092841,-13.398935,2.0057719,-0.91298175,-12.765757,28.790268,11.5044155,15.734812,9.849237,9.139893,6.7717085,5.9806023,7.7478743,5.9873214,5.124487,5.432636,4.858708,5.9222693,0.12448811,0.14123638,0.7919852,0.14260677,0.16491413,0.47247905,0.15420847,0.14267136,0.16338988,0.7281925,0.16133332,0.101988725,0.06693884,0.07717096,0.2990175,0.056117337,0.082037844,0.20784964,0.09515276,0.120470114,0.12735379,0.2621908,0.18072383,0.056838535
st12-jangan_pernah_berubah,verse,F,I,56.587029478,59.698503401,-421.82504,174.73518,-56.887947,35.96234,28.6104,12.446077,-4.8331957,-5.440364,-3.9150674,-7.416238,5.59281,0.6152635,-15.156788,30.494572,14.654251,14.235177,11.482376,9.995374,5.082433,6.0152802,7.2503176,8.205274,7.865426,5.887667,4.4414344,5.0356903,0.29611072,0.15157144,0.110286176,0.18860196,0.1984546,0.82933575,0.17102782,0.12605707,0.12596516,0.83885026,0.16879633,0.10683269,0.12813877,0.085670985,0.061988,0.07084414,0.09114313,0.24156322,0.075054005,0.060111936,0.08227069,0.18939841,0.083712585,0.06280364
st12-jangan_pernah_berubah,verse,Gm,ii,59.698503401,62.902857143,-386.60596,177.57849,-72.38907,43.934895,29.335447,17.390388,2.01316,-1.5991402,2.5334506,-8.101677,-2.7111535,-5.9298825,-10.823783,24.353022,11.955718,15.993674,8.907616,7.863531,5.91218,6.357317,6.3087873,6.165232,6.8998256,5.6074057,7.039494,6.498729,0.16043584,0.16959737,0.80579066,0.1599076,0.17072438,0.21805426,0.24430674,0.8402829,0.18169335,0.46540612,0.5800067,0.21679126,0.088316225,0.09866492,0.2535585,0.08267016,0.07814901,0.15465714,0.08469183,0.17164542,0.09427928,0.22414517,0.18638627,0.09051305
st12-jangan_pernah_berubah,verse,A,III,62.902857143,69.009705215,-375.0923,188.04126,-58.07484,28.125334,29.647245,13.1685095,-4.414373,0.014606142,-6.392552,-19.405018,-3.5948727,-4.128498,-9.693966,39.591793,13.658335,15.674305,9.805571,9.754389,7.1889563,8.326388,7.2226434,6.285675,6.2375035,6.3366675,7.089817,7.7078967,0.13370894,0.5365779,0.29490268,0.15253259,0.5566517,0.15403321,0.1230418,0.23269981,0.22386003,0.9259907,0.16655132,0.18791959,0.07248827,0.24358797,0.27766478,0.16078654,0.26488808,0.07285627,0.055962652,0.12615442,0.09925228,0.13741593,0.10743015,0.091622494
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,69.009705215,70.658321995,-307.51938,170.34135,-47.388523,31.329403,34.271606,14.806807,-4.589739,10.21078,-4.3371363,-17.532692,-10.158196,-7.445537,-10.227815,49.643494,34.878574,20.265049,9.91678,8.138772,7.5477953,7.505658,8.988419,5.2663035,6.665282,6.841157,7.2050695,6.116246,0.24398118,0.1653533,0.5459665,0.18139803,0.17746976,0.65777606,0.21945393,0.19295163,0.20250624,0.33456928,0.9740899,0.40162465,0.13735113,0.0940671,0.21991903,0.088260576,0.111547776,0.18730478,0.103866175,0.10870413,0.10973581,0.12239127,0.063,0.24180663
st12-jangan_pernah_berubah,pre-chorus,C,V,70.658321995,72.190839002,-292.69574,158.9626,-25.739996,36.25593,25.961674,12.086039,0.10326906,10.954028,-6.760811,-7.7884884,-8.5780325,-2.1882844,-8.188579,44.24716,29.959438,29.230082,14.436044,8.112908,7.2821293,6.7041106,7.7407813,8.236562,6.486416,5.3545313,5.960922,8.593643,0.99780524,0.16436538,0.17523201,0.14084473,0.39714897,0.12892996,0.1765948,0.46333453,0.17672256,0.1548162,0.17336617,0.25752077,0.01783071,0.15668635,0.14696279,0.13382901,0.21850769,0.07298478,0.1309865,0.22511728,0.124591805,0.109019004,0.1565627,0.12948218
st12-jangan_pernah_berubah,pre-chorus,F,I,72.190839002,72.98031746,-322.35287,165.52031,-17.973534,36.36889,22.91462,19.773308,-9.486815,9.34551,-0.7673831,-8.116449,-14.104134,1.7479017,1.7601026,45.689167,28.73811,14.301153,7.0234957,5.01814,4.0350537,4.3164406,8.198065,3.6859093,3.9475727,5.6975627,4.467767,4.4065604,0.987733,0.17151484,0.15427072,0.16276926,0.3079951,0.5556963,0.18353136,0.18189065,0.13692833,0.25090668,0.13720648,0.20165542,0.044980526,0.109585345,0.12672596,0.14164862,0.24685289,0.18278657,0.12700383,0.08591789,0.10379822,0.078345664,0.07185877,0.14616828
st12-jangan_pernah_berubah,pre-chorus,Em,vii,72.98031746,73.793015873,-244.34744,153.73761,-37.316414,30.301863,13.002092,14.378076,-5.672467,16.287056,-0.09804474,-7.7199225,-13.921233,-6.3683033,-9.235795,44.518276,24.635843,20.731003,7.9655247,7.2914147,5.021333,4.514628,5.1349983,3.7398262,4.519841,5.8246083,5.727258,4.566732,0.70541215,0.34600747,0.40113515,0.31026414,0.9280326,0.5003078,0.28958195,0.47785786,0.4097196,0.5279367,0.3159944,0.438365,0.25790757,0.10766258,0.26924092,0.17313442,0.13353483,0.23941702,0.15294863,0.24497887,0.23932911,0.19074653,0.12275667,0.13001397
